precinct,rank1,rank2,rank3,numSeats,numCands
MINNEAPOLIS W-9 P-03,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-03,ABDI ABDULLE,PAT FLEETHAM,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,CHARLES CURTIS,PAT FLEETHAM,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-04,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,TY MOORE,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-03,ABDI ABDULLE,TY MOORE,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-04,GREGORY MCDONALD,PAT FLEETHAM,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,CHARLES CURTIS,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,CHARLES CURTIS,skipped,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-06,CHARLES CURTIS,skipped,skipped,1,7
MINNEAPOLIS W-9 P-06,GREGORY MCDONALD,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-07,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,CHARLES CURTIS,TY MOORE,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ABDI ABDULLE,ALONDRA CANO,TY MOORE,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,PAT FLEETHAM,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,PAT FLEETHAM,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,PAT FLEETHAM,TY MOORE,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-07,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-02,CHARLES CURTIS,ALONDRA CANO,TY MOORE,1,7
MINNEAPOLIS W-9 P-07,TY MOORE,CHARLES CURTIS,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-07,CHARLES CURTIS,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-03,ABDI ABDULLE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-05,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,TY MOORE,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,ABDI ABDULLE,TY MOORE,1,7
MINNEAPOLIS W-9 P-04,TY MOORE,PAT FLEETHAM,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,ABDI ABDULLE,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,GREGORY MCDONALD,skipped,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,PAT FLEETHAM,TY MOORE,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,ABDI ABDULLE,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,GREGORY MCDONALD,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,CHARLES CURTIS,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-05,CHARLES CURTIS,TY MOORE,writein,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,CHARLES CURTIS,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ABDI ABDULLE,skipped,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,PAT FLEETHAM,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-02,CHARLES CURTIS,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ABDI ABDULLE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-05,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,GREGORY MCDONALD,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,ALONDRA CANO,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,TY MOORE,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,PAT FLEETHAM,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,ABDI ABDULLE,TY MOORE,1,7
MINNEAPOLIS W-9 P-05,TY MOORE,ALONDRA CANO,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-02,PAT FLEETHAM,CHARLES CURTIS,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,PAT FLEETHAM,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-07,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,GREGORY MCDONALD,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-01,writein,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,GREGORY MCDONALD,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,GREGORY MCDONALD,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ABDI ABDULLE,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-02,PAT FLEETHAM,ALONDRA CANO,TY MOORE,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,ABDI ABDULLE,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-07,CHARLES CURTIS,TY MOORE,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,PAT FLEETHAM,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,PAT FLEETHAM,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-07,PAT FLEETHAM,ALONDRA CANO,TY MOORE,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-04,PAT FLEETHAM,writein,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,writein,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,ABDI ABDULLE,TY MOORE,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,PAT FLEETHAM,TY MOORE,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,CHARLES CURTIS,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,TY MOORE,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,CHARLES CURTIS,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,writein,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-05,PAT FLEETHAM,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,PAT FLEETHAM,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,GREGORY MCDONALD,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,ABDI ABDULLE,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,GREGORY MCDONALD,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-06,PAT FLEETHAM,TY MOORE,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,TY MOORE,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-08,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,GREGORY MCDONALD,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,CHARLES CURTIS,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-04,ABDI ABDULLE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,ABDI ABDULLE,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,PAT FLEETHAM,TY MOORE,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,PAT FLEETHAM,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,CHARLES CURTIS,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-04,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,GREGORY MCDONALD,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-04,CHARLES CURTIS,TY MOORE,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-08,GREGORY MCDONALD,PAT FLEETHAM,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-05,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-05,ABDI ABDULLE,TY MOORE,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,PAT FLEETHAM,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,GREGORY MCDONALD,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-04,ABDI ABDULLE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-06,GREGORY MCDONALD,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,CHARLES CURTIS,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,CHARLES CURTIS,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-07,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,writein,skipped,1,7
MINNEAPOLIS W-9 P-06,CHARLES CURTIS,PAT FLEETHAM,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-01,GREGORY MCDONALD,ABDI ABDULLE,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,CHARLES CURTIS,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-07,TY MOORE,CHARLES CURTIS,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-07,ABDI ABDULLE,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,ABDI ABDULLE,TY MOORE,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-06,GREGORY MCDONALD,PAT FLEETHAM,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-05,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,ABDI ABDULLE,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,CHARLES CURTIS,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,PAT FLEETHAM,TY MOORE,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-05,ALONDRA CANO,ABDI ABDULLE,TY MOORE,1,7
MINNEAPOLIS W-9 P-03,GREGORY MCDONALD,PAT FLEETHAM,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-06,PAT FLEETHAM,GREGORY MCDONALD,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-02,PAT FLEETHAM,GREGORY MCDONALD,TY MOORE,1,7
MINNEAPOLIS W-9 P-06,CHARLES CURTIS,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,PAT FLEETHAM,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,PAT FLEETHAM,TY MOORE,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,TY MOORE,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ABDI ABDULLE,skipped,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,GREGORY MCDONALD,skipped,1,7
MINNEAPOLIS W-9 P-01,ABDI ABDULLE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,GREGORY MCDONALD,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-04,GREGORY MCDONALD,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-02,CHARLES CURTIS,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-05,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-04,TY MOORE,GREGORY MCDONALD,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-03,PAT FLEETHAM,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,GREGORY MCDONALD,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,PAT FLEETHAM,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-07,GREGORY MCDONALD,PAT FLEETHAM,skipped,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-04,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,GREGORY MCDONALD,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,CHARLES CURTIS,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-08,TY MOORE,PAT FLEETHAM,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-02,PAT FLEETHAM,GREGORY MCDONALD,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,PAT FLEETHAM,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ABDI ABDULLE,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,PAT FLEETHAM,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-07,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,CHARLES CURTIS,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,GREGORY MCDONALD,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,CHARLES CURTIS,TY MOORE,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,GREGORY MCDONALD,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,PAT FLEETHAM,TY MOORE,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-03,ABDI ABDULLE,ALONDRA CANO,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-07,CHARLES CURTIS,ABDI ABDULLE,skipped,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-01,ABDI ABDULLE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-01,ABDI ABDULLE,CHARLES CURTIS,TY MOORE,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,CHARLES CURTIS,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-01,ABDI ABDULLE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,ABDI ABDULLE,TY MOORE,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,PAT FLEETHAM,TY MOORE,1,7
MINNEAPOLIS W-9 P-03,ABDI ABDULLE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-07,GREGORY MCDONALD,TY MOORE,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,ABDI ABDULLE,skipped,1,7
MINNEAPOLIS W-9 P-07,CHARLES CURTIS,TY MOORE,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,GREGORY MCDONALD,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,skipped,skipped,1,7
MINNEAPOLIS W-9 P-04,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-07,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-06,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,CHARLES CURTIS,TY MOORE,1,7
MINNEAPOLIS W-9 P-07,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,TY MOORE,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-04,ABDI ABDULLE,CHARLES CURTIS,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-01,TY MOORE,ABDI ABDULLE,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-07,GREGORY MCDONALD,PAT FLEETHAM,skipped,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,CHARLES CURTIS,TY MOORE,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,skipped,1,7
MINNEAPOLIS W-9 P-01,PAT FLEETHAM,GREGORY MCDONALD,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,ABDI ABDULLE,GREGORY MCDONALD,1,7
MINNEAPOLIS W-9 P-03,GREGORY MCDONALD,PAT FLEETHAM,ALONDRA CANO,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,TY MOORE,skipped,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,CHARLES CURTIS,TY MOORE,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,ALONDRA CANO,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,PAT FLEETHAM,skipped,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,ALONDRA CANO,ABDI ABDULLE,1,7
MINNEAPOLIS W-9 P-02,CHARLES CURTIS,ALONDRA CANO,TY MOORE,1,7
MINNEAPOLIS W-9 P-02,ALONDRA CANO,ABDI ABDULLE,TY MOORE,1,7
MINNEAPOLIS W-9 P-06,ALONDRA CANO,PAT FLEETHAM,writein,1,7
MINNEAPOLIS W-9 P-02,CHARLES CURTIS,TY MOORE,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-03,TY MOORE,skipped,skipped,1,7
MINNEAPOLIS W-9 P-03,ALONDRA CANO,ABDI ABDULLE,skipped,1,7
MINNEAPOLIS W-9 P-04,TY MOORE,ALONDRA CANO,CHARLES CURTIS,1,7
MINNEAPOLIS W-9 P-01,ALONDRA CANO,ABDI ABDULLE,PAT FLEETHAM,1,7
MINNEAPOLIS W-9 P-02,TY MOORE,ALONDRA CANO,skipped,1,7
